date,start_et,team_away,pts_away,team_home,pts_home,overtime,n_attending,notes
2022-03-16,7:00p,Denver Nuggets,,Washington Wizards,,,,
2022-03-16,7:00p,Philadelphia 76ers,,Cleveland Cavaliers,,,,
2022-03-16,7:00p,Atlanta Hawks,,Charlotte Hornets,,,,
2022-03-16,8:00p,Phoenix Suns,,Houston Rockets,,,,
2022-03-17,7:00p,Detroit Pistons,,Orlando Magic,,,,
2022-03-18,10:00p,Boston Celtics,,Sacramento Kings,,,,
2022-03-18,10:00p,Chicago Bulls,,Phoenix Suns,,,,
2022-03-18,8:30p,New Orleans Pelicans,,San Antonio Spurs,,,,
2022-03-18,8:00p,Oklahoma City Thunder,,Miami Heat,,,,
2022-03-18,8:00p,Indiana Pacers,,Houston Rockets,,,,
2022-03-18,9:00p,Los Angeles Clippers,,Utah Jazz,,,,
2022-03-18,7:30p,Washington Wizards,,New York Knicks,,,,
2022-03-18,7:30p,Denver Nuggets,,Cleveland Cavaliers,,,,
2022-03-18,7:30p,Portland Trail Blazers,,Brooklyn Nets,,,,
2022-03-18,7:30p,Los Angeles Lakers,,Toronto Raptors,,,,
2022-03-18,7:30p,Memphis Grizzlies,,Atlanta Hawks,,,,
2022-03-18,7:00p,Dallas Mavericks,,Philadelphia 76ers,,,,
2022-03-19,8:00p,Detroit Pistons,,Cleveland Cavaliers,,,,
2022-03-19,8:00p,Los Angeles Lakers,,Washington Wizards,,,,
2022-03-19,5:00p,Milwaukee Bucks,,Minnesota Timberwolves,,,,
2022-03-19,7:00p,Dallas Mavericks,,Charlotte Hornets,,,,
2022-03-20,8:30p,Toronto Raptors,,Philadelphia 76ers,,,,
2022-03-20,3:30p,Memphis Grizzlies,,Houston Rockets,,,,
2022-03-20,3:30p,Portland Trail Blazers,,Indiana Pacers,,,,
2022-03-20,6:00p,New Orleans Pelicans,,Atlanta Hawks,,,,
2022-03-20,6:00p,Oklahoma City Thunder,,Orlando Magic,,,,
2022-03-20,6:00p,Phoenix Suns,,Sacramento Kings,,,,
2022-03-20,7:30p,Utah Jazz,,New York Knicks,,,,
2022-03-20,8:00p,Boston Celtics,,Denver Nuggets,,,,
2022-03-20,8:30p,San Antonio Spurs,,Golden State Warriors,,,,
2022-03-21,8:30p,Minnesota Timberwolves,,Dallas Mavericks,,,,
2022-03-21,8:00p,Toronto Raptors,,Chicago Bulls,,,,
2022-03-21,8:00p,Boston Celtics,,Oklahoma City Thunder,,,,
2022-03-21,7:30p,Utah Jazz,,Brooklyn Nets,,,,
2022-03-21,8:00p,Washington Wizards,,Houston Rockets,,,,
2022-03-21,7:00p,Portland Trail Blazers,,Detroit Pistons,,,,
2022-03-21,7:00p,Los Angeles Lakers,,Cleveland Cavaliers,,,,
2022-03-21,7:00p,New Orleans Pelicans,,Charlotte Hornets,,,,
2022-03-21,7:00p,Miami Heat,,Philadelphia 76ers,,,,
2022-03-22,7:00p,Golden State Warriors,,Orlando Magic,,,,
2022-03-22,7:30p,Atlanta Hawks,,New York Knicks,,,,
2022-03-22,8:00p,Chicago Bulls,,Milwaukee Bucks,,,,
2022-03-22,10:00p,Los Angeles Clippers,,Denver Nuggets,,,,
2022-03-23,10:00p,San Antonio Spurs,,Portland Trail Blazers,,,,
2022-03-23,10:00p,Philadelphia 76ers,,Los Angeles Lakers,,,,
2022-03-23,8:30p,Houston Rockets,,Dallas Mavericks,,,,
2022-03-23,8:00p,Orlando Magic,,Oklahoma City Thunder,,,,
2022-03-23,8:00p,Phoenix Suns,,Minnesota Timberwolves,,,,
2022-03-23,7:00p,Sacramento Kings,,Indiana Pacers,,,,
2022-03-23,7:30p,Brooklyn Nets,,Memphis Grizzlies,,,,
2022-03-23,7:30p,Utah Jazz,,Boston Celtics,,,,
2022-03-23,7:00p,Atlanta Hawks,,Detroit Pistons,,,,
2022-03-23,7:00p,New York Knicks,,Charlotte Hornets,,,,
2022-03-23,7:30p,Golden State Warriors,,Miami Heat,,,,
2022-03-24,9:00p,Phoenix Suns,,Denver Nuggets,,,,
2022-03-24,8:00p,Chicago Bulls,,New Orleans Pelicans,,,,
2022-03-24,8:00p,Indiana Pacers,,Memphis Grizzlies,,,,
2022-03-24,7:30p,Cleveland Cavaliers,,Toronto Raptors,,,,
2022-03-24,8:00p,Washington Wizards,,Milwaukee Bucks,,,,
2022-03-25,10:30p,Philadelphia 76ers,,Los Angeles Clippers,,,,
2022-03-25,7:00p,Utah Jazz,,Charlotte Hornets,,,,
2022-03-25,7:00p,Washington Wizards,,Detroit Pistons,,,,
2022-03-25,7:30p,Golden State Warriors,,Atlanta Hawks,,,,
2022-03-25,8:00p,New York Knicks,,Miami Heat,,,,
2022-03-25,8:00p,Dallas Mavericks,,Minnesota Timberwolves,,,,
2022-03-25,10:00p,Houston Rockets,,Portland Trail Blazers,,,,
2022-03-26,8:00p,Brooklyn Nets,,Miami Heat,,,,
2022-03-26,8:00p,Milwaukee Bucks,,Memphis Grizzlies,,,,
2022-03-26,8:00p,Chicago Bulls,,Cleveland Cavaliers,,,,
2022-03-26,5:00p,San Antonio Spurs,,New Orleans Pelicans,,,,
2022-03-26,7:00p,Sacramento Kings,,Orlando Magic,,,,
2022-03-26,9:00p,Oklahoma City Thunder,,Denver Nuggets,,,,
2022-03-26,7:30p,Indiana Pacers,,Toronto Raptors,,,,
2022-03-26,10:00p,Houston Rockets,,Portland Trail Blazers,,,,
2022-03-27,7:30p,Charlotte Hornets,,Brooklyn Nets,,,,
2022-03-27,7:30p,Utah Jazz,,Dallas Mavericks,,,,
2022-03-27,7:00p,Los Angeles Lakers,,New Orleans Pelicans,,,,
2022-03-27,3:30p,New York Knicks,,Detroit Pistons,,,,
2022-03-27,6:00p,Philadelphia 76ers,,Phoenix Suns,,,,
2022-03-27,6:00p,Minnesota Timberwolves,,Boston Celtics,,,,
2022-03-27,6:00p,Golden State Warriors,,Washington Wizards,,,,
2022-03-28,10:00p,Oklahoma City Thunder,,Portland Trail Blazers,,,,
2022-03-28,8:00p,San Antonio Spurs,,Houston Rockets,,,,
2022-03-28,7:30p,Boston Celtics,,Toronto Raptors,,,,
2022-03-28,7:30p,Chicago Bulls,,New York Knicks,,,,
2022-03-28,8:00p,Golden State Warriors,,Memphis Grizzlies,,,,
2022-03-28,7:00p,Atlanta Hawks,,Indiana Pacers,,,,
2022-03-28,7:00p,Orlando Magic,,Cleveland Cavaliers,,,,
2022-03-28,7:00p,Denver Nuggets,,Charlotte Hornets,,,,
2022-03-28,7:30p,Sacramento Kings,,Miami Heat,,,,
2022-03-29,7:00p,Milwaukee Bucks,,Philadelphia 76ers,,,,
2022-03-29,7:00p,Chicago Bulls,,Washington Wizards,,,,
2022-03-29,7:30p,Detroit Pistons,,Brooklyn Nets,,,,
2022-03-29,7:30p,Los Angeles Lakers,,Dallas Mavericks,,,,
2022-03-29,10:00p,Utah Jazz,,Los Angeles Clippers,,,,
2022-03-30,8:00p,Atlanta Hawks,,Oklahoma City Thunder,,,,
2022-03-30,10:00p,Phoenix Suns,,Golden State Warriors,,,,
2022-03-30,10:00p,New Orleans Pelicans,,Portland Trail Blazers,,,,
2022-03-30,8:30p,Memphis Grizzlies,,San Antonio Spurs,,,,
2022-03-30,8:00p,Sacramento Kings,,Houston Rockets,,,,
2022-03-30,7:00p,Denver Nuggets,,Indiana Pacers,,,,
2022-03-30,7:30p,Charlotte Hornets,,New York Knicks,,,,
2022-03-30,7:30p,Miami Heat,,Boston Celtics,,,,
2022-03-30,7:00p,Orlando Magic,,Washington Wizards,,,,
2022-03-30,7:00p,Dallas Mavericks,,Cleveland Cavaliers,,,,
2022-03-30,7:30p,Minnesota Timberwolves,,Toronto Raptors,,,,
2022-03-31,7:00p,Philadelphia 76ers,,Detroit Pistons,,,,
2022-03-31,7:30p,Milwaukee Bucks,,Brooklyn Nets,,,,
2022-03-31,8:00p,Los Angeles Clippers,,Chicago Bulls,,,,
2022-03-31,10:00p,Los Angeles Lakers,,Utah Jazz,,,,
2022-04-01,8:00p,Detroit Pistons,,Oklahoma City Thunder,,,,
2022-04-01,9:00p,Minnesota Timberwolves,,Denver Nuggets,,,,
2022-04-01,8:30p,Portland Trail Blazers,,San Antonio Spurs,,,,
2022-04-01,10:30p,New Orleans Pelicans,,Los Angeles Lakers,,,,
2022-04-01,8:00p,Los Angeles Clippers,,Milwaukee Bucks,,,,
2022-04-01,7:30p,Indiana Pacers,,Boston Celtics,,,,
2022-04-01,8:00p,Sacramento Kings,,Houston Rockets,,,,
2022-04-01,7:00p,Toronto Raptors,,Orlando Magic,,,,
2022-04-01,8:00p,Phoenix Suns,,Memphis Grizzlies,,,,
2022-04-01,7:00p,Dallas Mavericks,,Washington Wizards,,,,
2022-04-02,12:30p,Charlotte Hornets,,Philadelphia 76ers,,,,
2022-04-02,1:00p,Cleveland Cavaliers,,New York Knicks,,,,
2022-04-02,7:30p,Brooklyn Nets,,Atlanta Hawks,,,,
2022-04-02,8:00p,Miami Heat,,Chicago Bulls,,,,
2022-04-02,8:30p,Utah Jazz,,Golden State Warriors,,,,
2022-04-03,7:00p,Phoenix Suns,,Oklahoma City Thunder,,,,
2022-04-03,9:30p,New Orleans Pelicans,,Los Angeles Clippers,,,,
2022-04-03,9:00p,Golden State Warriors,,Sacramento Kings,,,,
2022-04-03,7:00p,Miami Heat,,Toronto Raptors,,,,
2022-04-03,7:00p,Minnesota Timberwolves,,Houston Rockets,,,,
2022-04-03,7:00p,Portland Trail Blazers,,San Antonio Spurs,,,,
2022-04-03,6:00p,Philadelphia 76ers,,Cleveland Cavaliers,,,,
2022-04-03,5:00p,Detroit Pistons,,Indiana Pacers,,,,
2022-04-03,3:30p,Denver Nuggets,,Los Angeles Lakers,,,,
2022-04-03,1:00p,Washington Wizards,,Boston Celtics,,,,
2022-04-03,1:00p,Dallas Mavericks,,Milwaukee Bucks,,,,
2022-04-03,6:00p,New York Knicks,,Orlando Magic,,,,
2022-04-05,10:30p,Los Angeles Lakers,,Phoenix Suns,,,,
2022-04-05,10:00p,New Orleans Pelicans,,Sacramento Kings,,,,
2022-04-05,9:00p,Memphis Grizzlies,,Utah Jazz,,,,
2022-04-05,9:00p,San Antonio Spurs,,Denver Nuggets,,,,
2022-04-05,8:00p,Portland Trail Blazers,,Oklahoma City Thunder,,,,
2022-04-05,8:00p,Washington Wizards,,Minnesota Timberwolves,,,,
2022-04-05,7:30p,Charlotte Hornets,,Miami Heat,,,,
2022-04-05,7:30p,Atlanta Hawks,,Toronto Raptors,,,,
2022-04-05,7:30p,Houston Rockets,,Brooklyn Nets,,,,
2022-04-05,7:00p,Cleveland Cavaliers,,Orlando Magic,,,,
2022-04-05,7:00p,Philadelphia 76ers,,Indiana Pacers,,,,
2022-04-05,8:00p,Milwaukee Bucks,,Chicago Bulls,,,,
2022-04-06,9:00p,Oklahoma City Thunder,,Utah Jazz,,,,
2022-04-06,10:00p,Phoenix Suns,,Los Angeles Clippers,,,,
2022-04-06,8:00p,Washington Wizards,,Atlanta Hawks,,,,
2022-04-06,7:30p,Brooklyn Nets,,New York Knicks,,,,
2022-04-06,7:00p,Dallas Mavericks,,Detroit Pistons,,,,
2022-04-06,8:00p,Boston Celtics,,Chicago Bulls,,,,
2022-04-07,7:00p,Orlando Magic,,Charlotte Hornets,,,,
2022-04-07,7:30p,Boston Celtics,,Milwaukee Bucks,,,,
2022-04-07,7:30p,Philadelphia 76ers,,Toronto Raptors,,,,
2022-04-07,8:00p,San Antonio Spurs,,Minnesota Timberwolves,,,,
2022-04-07,8:00p,Portland Trail Blazers,,New Orleans Pelicans,,,,
2022-04-07,9:00p,Memphis Grizzlies,,Denver Nuggets,,,,
2022-04-07,10:00p,Los Angeles Lakers,,Golden State Warriors,,,,
2022-04-08,9:30p,Phoenix Suns,,Utah Jazz,,,,
2022-04-08,8:30p,Portland Trail Blazers,,Dallas Mavericks,,,,
2022-04-08,8:00p,Charlotte Hornets,,Chicago Bulls,,,,
2022-04-08,8:00p,Atlanta Hawks,,Miami Heat,,,,
2022-04-08,10:30p,Oklahoma City Thunder,,Los Angeles Lakers,,,,
2022-04-08,7:30p,Cleveland Cavaliers,,Brooklyn Nets,,,,
2022-04-08,7:00p,Milwaukee Bucks,,Detroit Pistons,,,,
2022-04-08,7:00p,New York Knicks,,Washington Wizards,,,,
2022-04-08,7:30p,Houston Rockets,,Toronto Raptors,,,,
2022-04-09,,Sacramento Kings,,Los Angeles Clippers,,,,
2022-04-09,,Golden State Warriors,,San Antonio Spurs,,,,
2022-04-09,,New Orleans Pelicans,,Memphis Grizzlies,,,,
2022-04-09,,Indiana Pacers,,Philadelphia 76ers,,,,
2022-04-10,,Milwaukee Bucks,,Cleveland Cavaliers,,,,
2022-04-10,,San Antonio Spurs,,Dallas Mavericks,,,,
2022-04-10,,Los Angeles Lakers,,Denver Nuggets,,,,
2022-04-10,,Atlanta Hawks,,Houston Rockets,,,,
2022-04-10,,Oklahoma City Thunder,,Los Angeles Clippers,,,,
2022-04-10,,Boston Celtics,,Memphis Grizzlies,,,,
2022-04-10,,Miami Heat,,Orlando Magic,,,,
2022-04-10,,Golden State Warriors,,New Orleans Pelicans,,,,
2022-04-10,,Toronto Raptors,,New York Knicks,,,,
2022-04-10,,Detroit Pistons,,Philadelphia 76ers,,,,
2022-04-10,,Sacramento Kings,,Phoenix Suns,,,,
2022-04-10,,Utah Jazz,,Portland Trail Blazers,,,,
2022-04-10,,Washington Wizards,,Charlotte Hornets,,,,
2022-04-10,,Chicago Bulls,,Minnesota Timberwolves,,,,
2022-04-10,,Indiana Pacers,,Brooklyn Nets,,,,
