date,start_et,team_away,pts_away,team_home,pts_home,overtime,n_attending,notes
2019-11-01,7:00p,Houston Rockets,116,Brooklyn Nets,123,,17732.0,
2019-11-01,7:00p,Cleveland Cavaliers,95,Indiana Pacers,102,,16079.0,
2019-11-01,7:00p,Milwaukee Bucks,123,Orlando Magic,91,,15105.0,
2019-11-01,7:30p,New York Knicks,102,Boston Celtics,104,,18624.0,
2019-11-01,8:00p,Detroit Pistons,106,Chicago Bulls,112,,20671.0,
2019-11-01,9:30p,Los Angeles Lakers,119,Dallas Mavericks,110,OT,20358.0,
2019-11-01,10:00p,Utah Jazz,101,Sacramento Kings,102,,16273.0,
2019-11-01,10:30p,San Antonio Spurs,127,Golden State Warriors,110,,18064.0,
2019-11-02,10:00p,Philadelphia 76ers,129,Portland Trail Blazers,128,,19669.0,
2019-11-02,8:00p,Minnesota Timberwolves,131,Washington Wizards,109,,15150.0,
2019-11-02,8:00p,Toronto Raptors,105,Milwaukee Bucks,115,,17637.0,
2019-11-02,8:30p,Charlotte Hornets,93,Golden State Warriors,87,,18064.0,
2019-11-02,7:00p,Denver Nuggets,91,Orlando Magic,87,,17025.0,
2019-11-02,7:00p,Brooklyn Nets,109,Detroit Pistons,113,,17222.0,
2019-11-02,5:00p,New Orleans Pelicans,104,Oklahoma City Thunder,115,,18203.0,
2019-11-02,8:00p,Phoenix Suns,114,Memphis Grizzlies,105,,14144.0,
2019-11-03,9:00p,Utah Jazz,94,Los Angeles Clippers,105,,19068.0,
2019-11-03,7:00p,Los Angeles Lakers,103,San Antonio Spurs,96,,18610.0,
2019-11-03,7:30p,Dallas Mavericks,131,Cleveland Cavaliers,111,,18078.0,
2019-11-03,6:00p,Houston Rockets,100,Miami Heat,129,,19724.0,
2019-11-03,5:00p,Chicago Bulls,95,Indiana Pacers,108,,17073.0,
2019-11-03,6:00p,Sacramento Kings,113,New York Knicks,92,,19812.0,
2019-11-04,7:00p,Detroit Pistons,99,Washington Wizards,115,,13052.0,
2019-11-04,7:30p,New Orleans Pelicans,125,Brooklyn Nets,135,,17194.0,
2019-11-04,8:00p,Houston Rockets,107,Memphis Grizzlies,100,,14197.0,
2019-11-04,8:00p,Milwaukee Bucks,134,Minnesota Timberwolves,106,,16271.0,
2019-11-04,9:00p,Philadelphia 76ers,109,Phoenix Suns,114,,14285.0,
2019-11-04,10:30p,Portland Trail Blazers,118,Golden State Warriors,127,,18064.0,
2019-11-05,8:00p,Orlando Magic,94,Oklahoma City Thunder,102,,18203.0,
2019-11-05,8:00p,Los Angeles Lakers,118,Chicago Bulls,112,,21193.0,
2019-11-05,9:00p,Miami Heat,89,Denver Nuggets,109,,18010.0,
2019-11-05,7:00p,Boston Celtics,119,Cleveland Cavaliers,113,,17709.0,
2019-11-05,7:00p,Indiana Pacers,120,Charlotte Hornets,122,OT,13341.0,
2019-11-05,7:30p,San Antonio Spurs,100,Atlanta Hawks,108,,14025.0,
2019-11-06,10:00p,Milwaukee Bucks,129,Los Angeles Clippers,124,,19068.0,
2019-11-06,8:30p,Orlando Magic,106,Dallas Mavericks,107,,19487.0,
2019-11-06,8:00p,Minnesota Timberwolves,121,Memphis Grizzlies,137,,13503.0,
2019-11-06,7:30p,Sacramento Kings,120,Toronto Raptors,124,,19800.0,
2019-11-06,9:00p,Philadelphia 76ers,104,Utah Jazz,106,,18306.0,
2019-11-06,7:30p,Chicago Bulls,113,Atlanta Hawks,93,,15049.0,
2019-11-06,7:00p,Washington Wizards,106,Indiana Pacers,121,,16171.0,
2019-11-06,7:00p,New York Knicks,102,Detroit Pistons,122,,15463.0,
2019-11-06,7:30p,Golden State Warriors,112,Houston Rockets,129,,18055.0,
2019-11-07,8:00p,Boston Celtics,108,Charlotte Hornets,87,,18487.0,
2019-11-07,8:30p,Oklahoma City Thunder,112,San Antonio Spurs,121,,18354.0,
2019-11-07,9:00p,Miami Heat,124,Phoenix Suns,108,,15498.0,
2019-11-07,10:30p,Portland Trail Blazers,101,Los Angeles Clippers,107,,19068.0,
2019-11-08,9:00p,Philadelphia 76ers,97,Denver Nuggets,100,,19520.0,
2019-11-08,10:00p,Brooklyn Nets,119,Portland Trail Blazers,115,,20089.0,
2019-11-08,10:30p,Miami Heat,80,Los Angeles Lakers,95,,18997.0,
2019-11-08,9:00p,Milwaukee Bucks,100,Utah Jazz,103,,18306.0,
2019-11-08,8:30p,New York Knicks,106,Dallas Mavericks,102,,20257.0,
2019-11-08,7:00p,Memphis Grizzlies,86,Orlando Magic,118,,17021.0,
2019-11-08,8:00p,Golden State Warriors,119,Minnesota Timberwolves,125,OT,15647.0,
2019-11-08,7:30p,Sacramento Kings,121,Atlanta Hawks,109,,16447.0,
2019-11-08,7:00p,Cleveland Cavaliers,113,Washington Wizards,100,,16946.0,
2019-11-08,7:00p,Detroit Pistons,106,Indiana Pacers,112,,15544.0,
2019-11-08,8:00p,Toronto Raptors,122,New Orleans Pelicans,104,,16337.0,
2019-11-09,5:00p,Boston Celtics,135,San Antonio Spurs,115,,18354.0,
2019-11-09,7:00p,New Orleans Pelicans,115,Charlotte Hornets,110,,18513.0,
2019-11-09,8:00p,Houston Rockets,117,Chicago Bulls,94,,20482.0,
2019-11-09,8:00p,Dallas Mavericks,138,Memphis Grizzlies,122,,15753.0,
2019-11-09,8:00p,Golden State Warriors,108,Oklahoma City Thunder,114,,18203.0,
2019-11-10,8:00p,Brooklyn Nets,112,Phoenix Suns,138,,17290.0,
2019-11-10,9:30p,Toronto Raptors,113,Los Angeles Lakers,104,,18997.0,
2019-11-10,9:00p,Atlanta Hawks,113,Portland Trail Blazers,124,OT,20041.0,
2019-11-10,7:30p,Cleveland Cavaliers,108,New York Knicks,87,,19812.0,
2019-11-10,6:00p,Indiana Pacers,109,Orlando Magic,102,,17118.0,
2019-11-10,6:00p,Charlotte Hornets,106,Philadelphia 76ers,114,,20311.0,
2019-11-10,7:00p,Milwaukee Bucks,121,Oklahoma City Thunder,119,,18203.0,
2019-11-10,3:30p,Denver Nuggets,100,Minnesota Timberwolves,98,OT,13553.0,
2019-11-11,7:00p,Minnesota Timberwolves,120,Detroit Pistons,114,,12526.0,
2019-11-11,7:30p,Dallas Mavericks,106,Boston Celtics,116,,18624.0,
2019-11-11,7:30p,Memphis Grizzlies,113,San Antonio Spurs,109,,18627.0,
2019-11-11,8:00p,Houston Rockets,122,New Orleans Pelicans,116,,16695.0,
2019-11-11,10:30p,Utah Jazz,122,Golden State Warriors,108,,18064.0,
2019-11-11,10:30p,Toronto Raptors,88,Los Angeles Clippers,98,,19068.0,
2019-11-12,9:00p,Brooklyn Nets,114,Utah Jazz,119,,18306.0,
2019-11-12,9:00p,Los Angeles Lakers,123,Phoenix Suns,115,,18055.0,
2019-11-12,9:00p,Atlanta Hawks,125,Denver Nuggets,121,,18327.0,
2019-11-12,10:00p,Portland Trail Blazers,99,Sacramento Kings,107,,16358.0,
2019-11-12,7:30p,Detroit Pistons,108,Miami Heat,117,,19600.0,
2019-11-12,7:00p,Cleveland Cavaliers,97,Philadelphia 76ers,98,,20294.0,
2019-11-12,7:00p,Oklahoma City Thunder,85,Indiana Pacers,111,,15838.0,
2019-11-12,8:00p,New York Knicks,102,Chicago Bulls,120,,18668.0,
2019-11-13,10:00p,Golden State Warriors,94,Los Angeles Lakers,120,,18997.0,
2019-11-13,8:00p,San Antonio Spurs,114,Minnesota Timberwolves,129,,11581.0,
2019-11-13,7:30p,Los Angeles Clippers,93,Houston Rockets,102,,18055.0,
2019-11-13,10:00p,Toronto Raptors,114,Portland Trail Blazers,106,,19544.0,
2019-11-13,7:00p,Philadelphia 76ers,97,Orlando Magic,112,,15113.0,
2019-11-13,7:00p,Memphis Grizzlies,119,Charlotte Hornets,117,,13155.0,
2019-11-13,7:30p,Washington Wizards,133,Boston Celtics,140,,19156.0,
2019-11-14,6:00p,Miami Heat,108,Cleveland Cavaliers,97,,17374.0,
2019-11-14,8:00p,Chicago Bulls,115,Milwaukee Bucks,124,,17627.0,
2019-11-14,8:00p,Los Angeles Clippers,127,New Orleans Pelicans,132,,17147.0,
2019-11-14,8:00p,Dallas Mavericks,103,New York Knicks,106,,19812.0,
2019-11-14,9:00p,Atlanta Hawks,112,Phoenix Suns,128,,15143.0,
2019-11-14,10:30p,Brooklyn Nets,93,Denver Nuggets,101,,18394.0,
2019-11-15,8:00p,Philadelphia 76ers,119,Oklahoma City Thunder,127,OT,18203.0,
2019-11-15,10:30p,Sacramento Kings,97,Los Angeles Lakers,99,,18997.0,
2019-11-15,10:30p,Boston Celtics,105,Golden State Warriors,100,,18064.0,
2019-11-15,8:00p,Washington Wizards,137,Minnesota Timberwolves,116,,12716.0,
2019-11-15,7:00p,Detroit Pistons,106,Charlotte Hornets,109,,16778.0,
2019-11-15,8:00p,Indiana Pacers,102,Houston Rockets,111,,18055.0,
2019-11-15,7:00p,San Antonio Spurs,109,Orlando Magic,111,,16296.0,
2019-11-15,8:00p,Utah Jazz,106,Memphis Grizzlies,107,,16422.0,
2019-11-16,6:00p,Brooklyn Nets,117,Chicago Bulls,111,,19148.0,
2019-11-16,7:00p,Milwaukee Bucks,102,Indiana Pacers,83,,17024.0,
2019-11-16,7:30p,Charlotte Hornets,103,New York Knicks,102,,19401.0,
2019-11-16,8:00p,New Orleans Pelicans,94,Miami Heat,109,,19600.0,
2019-11-16,8:00p,Houston Rockets,125,Minnesota Timberwolves,105,,18978.0,
2019-11-16,8:30p,Toronto Raptors,102,Dallas Mavericks,110,,19926.0,
2019-11-16,8:30p,Portland Trail Blazers,121,San Antonio Spurs,116,,18534.0,
2019-11-16,10:30p,Atlanta Hawks,101,Los Angeles Clippers,150,,19068.0,
2019-11-17,9:30p,Atlanta Hawks,101,Los Angeles Lakers,122,,18997.0,
2019-11-17,7:00p,Golden State Warriors,100,New Orleans Pelicans,108,,16812.0,
2019-11-17,6:00p,Washington Wizards,121,Orlando Magic,125,,16344.0,
2019-11-17,6:00p,Denver Nuggets,131,Memphis Grizzlies,114,,14227.0,
2019-11-17,3:00p,Philadelphia 76ers,114,Cleveland Cavaliers,95,,19432.0,
2019-11-17,3:30p,Boston Celtics,99,Sacramento Kings,100,,16633.0,
2019-11-18,10:30p,Oklahoma City Thunder,88,Los Angeles Clippers,90,,19068.0,
2019-11-18,7:00p,Cleveland Cavaliers,105,New York Knicks,123,,17097.0,
2019-11-18,7:30p,Indiana Pacers,115,Brooklyn Nets,86,,14140.0,
2019-11-18,7:30p,Charlotte Hornets,96,Toronto Raptors,132,,19800.0,
2019-11-18,8:00p,Milwaukee Bucks,115,Chicago Bulls,101,,17565.0,
2019-11-18,8:00p,Portland Trail Blazers,108,Houston Rockets,132,,18055.0,
2019-11-18,8:30p,San Antonio Spurs,110,Dallas Mavericks,117,,19637.0,
2019-11-18,9:00p,Boston Celtics,99,Phoenix Suns,85,,15193.0,
2019-11-18,9:00p,Minnesota Timberwolves,112,Utah Jazz,102,,18306.0,
2019-11-19,10:30p,Oklahoma City Thunder,107,Los Angeles Lakers,112,,18997.0,
2019-11-19,10:00p,Phoenix Suns,116,Sacramento Kings,120,,16732.0,
2019-11-19,8:00p,Portland Trail Blazers,104,New Orleans Pelicans,115,,15021.0,
2019-11-19,8:00p,Golden State Warriors,114,Memphis Grizzlies,95,,14511.0,
2019-11-20,7:00p,New York Knicks,104,Philadelphia 76ers,109,,20384.0,
2019-11-20,7:00p,San Antonio Spurs,132,Washington Wizards,138,,14579.0,
2019-11-20,7:30p,Milwaukee Bucks,135,Atlanta Hawks,127,,16441.0,
2019-11-20,7:30p,Charlotte Hornets,91,Brooklyn Nets,101,,14011.0,
2019-11-20,7:30p,Golden State Warriors,94,Dallas Mavericks,142,,19569.0,
2019-11-20,7:30p,Cleveland Cavaliers,100,Miami Heat,124,,19600.0,
2019-11-20,7:30p,Orlando Magic,97,Toronto Raptors,113,,19800.0,
2019-11-20,8:00p,Detroit Pistons,89,Chicago Bulls,109,,18119.0,
2019-11-20,8:00p,Utah Jazz,103,Minnesota Timberwolves,95,,13177.0,
2019-11-20,9:00p,Houston Rockets,95,Denver Nuggets,105,,17778.0,
2019-11-20,10:00p,Boston Celtics,104,Los Angeles Clippers,107,OT,19068.0,
2019-11-21,10:30p,New Orleans Pelicans,124,Phoenix Suns,121,,13903.0,
2019-11-21,8:00p,Portland Trail Blazers,129,Milwaukee Bucks,137,,17385.0,
2019-11-22,7:00p,Atlanta Hawks,103,Detroit Pistons,128,,15399.0,
2019-11-22,7:00p,Charlotte Hornets,118,Washington Wizards,125,,15053.0,
2019-11-22,7:30p,Sacramento Kings,97,Brooklyn Nets,116,,15619.0,
2019-11-22,8:00p,Miami Heat,116,Chicago Bulls,108,,18953.0,
2019-11-22,8:00p,Los Angeles Lakers,130,Oklahoma City Thunder,127,,18203.0,
2019-11-22,8:00p,San Antonio Spurs,104,Philadelphia 76ers,115,,20927.0,
2019-11-22,8:30p,Cleveland Cavaliers,101,Dallas Mavericks,143,,19639.0,
2019-11-22,9:00p,Boston Celtics,92,Denver Nuggets,96,,19520.0,
2019-11-22,9:00p,Golden State Warriors,109,Utah Jazz,113,,18306.0,
2019-11-22,10:30p,Houston Rockets,119,Los Angeles Clippers,122,,19068.0,
