date,start_et,team_away,pts_away,team_home,pts_home,overtime,n_attending,notes
2021-05-07,7:30p,Boston Celtics,99,Chicago Bulls,121,,3399.0,
2021-05-07,7:00p,New Orleans Pelicans,107,Philadelphia 76ers,109,,5119.0,
2021-05-07,8:00p,Houston Rockets,133,Milwaukee Bucks,141,,3280.0,
2021-05-08,10:00p,Houston Rockets,116,Utah Jazz,124,,6506.0,
2021-05-08,10:00p,Oklahoma City Thunder,97,Golden State Warriors,136,,4155.0,
2021-05-08,10:00p,Brooklyn Nets,125,Denver Nuggets,119,,4044.0,
2021-05-08,10:00p,San Antonio Spurs,102,Portland Trail Blazers,124,,1939.0,
2021-05-08,7:00p,Detroit Pistons,104,Philadelphia 76ers,118,,5119.0,
2021-05-08,7:00p,Washington Wizards,133,Indiana Pacers,132,OT,0.0,
2021-05-08,7:30p,Memphis Grizzlies,109,Toronto Raptors,99,,0.0,
2021-05-09,1:00p,Miami Heat,130,Boston Celtics,124,,2298.0,
2021-05-09,3:30p,New York Knicks,106,Los Angeles Clippers,100,,2578.0,
2021-05-09,7:00p,New Orleans Pelicans,112,Charlotte Hornets,110,,4196.0,
2021-05-09,7:00p,Dallas Mavericks,124,Cleveland Cavaliers,97,,4148.0,
2021-05-09,7:00p,Minnesota Timberwolves,128,Orlando Magic,96,,4086.0,
2021-05-09,8:00p,Chicago Bulls,108,Detroit Pistons,96,,750.0,
2021-05-09,10:00p,Phoenix Suns,110,Los Angeles Lakers,123,,3144.0,
2021-05-09,10:00p,Oklahoma City Thunder,98,Sacramento Kings,126,,0.0,
2021-05-10,10:00p,Utah Jazz,116,Golden State Warriors,119,,4155.0,
2021-05-10,8:30p,Milwaukee Bucks,125,San Antonio Spurs,146,,3992.0,
2021-05-10,10:00p,Houston Rockets,129,Portland Trail Blazers,140,,1939.0,
2021-05-10,7:30p,Indiana Pacers,111,Cleveland Cavaliers,102,,4148.0,
2021-05-10,8:00p,New Orleans Pelicans,110,Memphis Grizzlies,115,,2507.0,
2021-05-10,7:30p,Washington Wizards,124,Atlanta Hawks,125,,3054.0,
2021-05-11,10:00p,New York Knicks,99,Los Angeles Lakers,101,OT,3550.0,
2021-05-11,7:00p,Denver Nuggets,117,Charlotte Hornets,112,,3997.0,
2021-05-11,7:00p,Minnesota Timberwolves,119,Detroit Pistons,100,,750.0,
2021-05-11,7:30p,Miami Heat,129,Boston Celtics,121,,4789.0,
2021-05-11,7:30p,Los Angeles Clippers,115,Toronto Raptors,96,,0.0,
2021-05-11,8:00p,Brooklyn Nets,115,Chicago Bulls,107,,3434.0,
2021-05-11,8:00p,Philadelphia 76ers,94,Indiana Pacers,103,,0.0,
2021-05-11,8:00p,Dallas Mavericks,104,Memphis Grizzlies,133,,2684.0,
2021-05-11,9:00p,Orlando Magic,102,Milwaukee Bucks,114,,3280.0,
2021-05-11,10:00p,Phoenix Suns,116,Golden State Warriors,122,,4155.0,
2021-05-11,10:00p,Oklahoma City Thunder,106,Sacramento Kings,122,,0.0,
2021-05-12,9:30p,Portland Trail Blazers,105,Utah Jazz,98,,6506.0,
2021-05-12,9:00p,New Orleans Pelicans,107,Dallas Mavericks,125,,4373.0,
2021-05-12,10:30p,Houston Rockets,122,Los Angeles Lakers,124,,4087.0,
2021-05-12,8:00p,San Antonio Spurs,116,Brooklyn Nets,128,,1773.0,
2021-05-12,7:00p,Washington Wizards,116,Atlanta Hawks,120,,3120.0,
2021-05-12,8:00p,Boston Celtics,94,Cleveland Cavaliers,102,,4148.0,
2021-05-13,10:00p,Portland Trail Blazers,117,Phoenix Suns,118,,8359.0,
2021-05-13,8:00p,Sacramento Kings,110,Memphis Grizzlies,116,,2876.0,
2021-05-13,8:00p,Denver Nuggets,114,Minnesota Timberwolves,103,,1638.0,
2021-05-13,8:00p,Toronto Raptors,102,Chicago Bulls,114,,3395.0,
2021-05-13,7:00p,Los Angeles Clippers,113,Charlotte Hornets,90,,4442.0,
2021-05-13,7:30p,Philadelphia 76ers,94,Miami Heat,106,,0.0,
2021-05-13,7:30p,Orlando Magic,93,Atlanta Hawks,116,,2910.0,
2021-05-13,7:00p,Milwaukee Bucks,142,Indiana Pacers,133,,,
2021-05-13,7:30p,San Antonio Spurs,98,New York Knicks,102,,1981.0,
2021-05-14,9:00p,Sacramento Kings,106,Memphis Grizzlies,107,,3502.0,
2021-05-14,7:00p,Cleveland Cavaliers,105,Washington Wizards,120,,5333.0,
2021-05-14,8:00p,Denver Nuggets,104,Detroit Pistons,91,,750.0,
2021-05-14,8:00p,Utah Jazz,109,Oklahoma City Thunder,93,,0.0,
2021-05-14,8:00p,Orlando Magic,97,Philadelphia 76ers,122,,5119.0,
2021-05-14,9:00p,Toronto Raptors,110,Dallas Mavericks,114,,4493.0,
2021-05-14,9:00p,Los Angeles Clippers,115,Houston Rockets,122,,3803.0,
2021-05-14,9:30p,New Orleans Pelicans,122,Golden State Warriors,125,,4155.0,
2021-05-15,1:00p,Los Angeles Lakers,122,Indiana Pacers,115,,0.0,
2021-05-15,8:00p,Miami Heat,108,Milwaukee Bucks,122,,3280.0,
2021-05-15,2:00p,Phoenix Suns,140,San Antonio Spurs,103,,4848.0,
2021-05-15,1:00p,Chicago Bulls,91,Brooklyn Nets,105,,1773.0,
2021-05-15,1:00p,Charlotte Hornets,109,New York Knicks,118,OT,1981.0,
2021-05-15,2:00p,Boston Celtics,124,Minnesota Timberwolves,108,,1638.0,
2021-05-16,9:00p,Denver Nuggets,116,Portland Trail Blazers,132,,1939.0,
2021-05-16,9:00p,Los Angeles Clippers,112,Oklahoma City Thunder,117,,0.0,
2021-05-16,9:00p,Los Angeles Lakers,110,New Orleans Pelicans,98,,3700.0,
2021-05-16,9:00p,Dallas Mavericks,121,Minnesota Timberwolves,136,,1638.0,
2021-05-16,9:00p,Milwaukee Bucks,112,Chicago Bulls,118,,3427.0,
2021-05-16,8:00p,Miami Heat,120,Detroit Pistons,107,,750.0,
2021-05-16,7:00p,Orlando Magic,117,Philadelphia 76ers,128,,5119.0,
2021-05-16,9:00p,Utah Jazz,121,Sacramento Kings,99,,0.0,
2021-05-16,7:00p,Houston Rockets,95,Atlanta Hawks,124,,3045.0,
2021-05-16,3:30p,Memphis Grizzlies,101,Golden State Warriors,113,,4416.0,
2021-05-16,2:00p,Phoenix Suns,123,San Antonio Spurs,121,,4738.0,
2021-05-16,1:00p,Charlotte Hornets,110,Washington Wizards,115,,5333.0,
2021-05-16,1:00p,Indiana Pacers,125,Toronto Raptors,113,,0.0,
2021-05-16,1:00p,Boston Celtics,92,New York Knicks,96,,1981.0,
2021-05-16,7:00p,Cleveland Cavaliers,109,Brooklyn Nets,123,,1773.0,
2021-05-18,6:30p,Charlotte Hornets,117,Indiana Pacers,144,,0.0,Play-In Game
2021-05-18,9:00p,Washington Wizards,100,Boston Celtics,118,,4789.0,Play-In Game
2021-05-19,7:30p,San Antonio Spurs,96,Memphis Grizzlies,100,,7019.0,Play-In Game
2021-05-19,10:00p,Golden State Warriors,100,Los Angeles Lakers,103,,6022.0,Play-In Game
2021-05-20,8:00p,Indiana Pacers,115,Washington Wizards,142,,0.0,Play-In Game
2021-05-21,9:00p,Memphis Grizzlies,117,Golden State Warriors,112,OT,7505.0,Play-In Game
2021-05-22,2:00p,Miami Heat,107,Milwaukee Bucks,109,OT,9107.0,
2021-05-22,4:30p,Dallas Mavericks,113,Los Angeles Clippers,103,,6117.0,
2021-05-22,8:00p,Boston Celtics,93,Brooklyn Nets,104,,14391.0,
2021-05-22,10:30p,Portland Trail Blazers,123,Denver Nuggets,109,,7732.0,
2021-05-23,1:00p,Washington Wizards,118,Philadelphia 76ers,125,,11160.0,
2021-05-23,3:30p,Los Angeles Lakers,90,Phoenix Suns,99,,11824.0,
2021-05-23,7:00p,Atlanta Hawks,107,New York Knicks,105,,15047.0,
2021-05-23,9:30p,Memphis Grizzlies,112,Utah Jazz,109,,13750.0,
2021-05-24,7:30p,Miami Heat,98,Milwaukee Bucks,132,,9107.0,
2021-05-24,10:00p,Portland Trail Blazers,109,Denver Nuggets,128,,7727.0,
2021-05-25,10:30p,Dallas Mavericks,127,Los Angeles Clippers,121,,6885.0,
2021-05-25,7:30p,Boston Celtics,108,Brooklyn Nets,130,,14774.0,
2021-05-25,10:00p,Los Angeles Lakers,109,Phoenix Suns,102,,11919.0,
2021-05-26,7:00p,Washington Wizards,95,Philadelphia 76ers,120,,11160.0,
2021-05-26,7:30p,Atlanta Hawks,92,New York Knicks,101,,16254.0,
2021-05-26,10:00p,Memphis Grizzlies,129,Utah Jazz,141,,14200.0,
2021-05-27,7:30p,Milwaukee Bucks,113,Miami Heat,84,,17000.0,
2021-05-27,10:00p,Phoenix Suns,95,Los Angeles Lakers,109,,7825.0,
2021-05-27,10:30p,Denver Nuggets,120,Portland Trail Blazers,115,,8050.0,
2021-05-28,7:00p,New York Knicks,94,Atlanta Hawks,105,,15743.0,
2021-05-28,8:30p,Brooklyn Nets,119,Boston Celtics,125,,4789.0,
2021-05-28,9:30p,Los Angeles Clippers,118,Dallas Mavericks,108,,17705.0,
2021-05-29,1:30p,Milwaukee Bucks,120,Miami Heat,103,,17000.0,
2021-05-29,4:00p,Denver Nuggets,95,Portland Trail Blazers,115,,8050.0,
2021-05-29,7:00p,Philadelphia 76ers,132,Washington Wizards,103,,0.0,
2021-05-29,9:30p,Utah Jazz,121,Memphis Grizzlies,111,,12185.0,
2021-05-30,7:00p,Brooklyn Nets,141,Boston Celtics,126,,17226.0,
2021-05-30,9:30p,Los Angeles Clippers,106,Dallas Mavericks,81,,17761.0,
2021-05-30,1:00p,New York Knicks,96,Atlanta Hawks,113,,16458.0,
2021-05-30,3:30p,Phoenix Suns,100,Los Angeles Lakers,92,,8025.0,
2021-05-31,7:00p,Philadelphia 76ers,114,Washington Wizards,122,,10665.0,
2021-05-31,9:30p,Utah Jazz,120,Memphis Grizzlies,113,,12185.0,
2021-06-01,7:30p,Boston Celtics,109,Brooklyn Nets,123,,14993.0,
2021-06-01,9:00p,Portland Trail Blazers,140,Denver Nuggets,147,2OT,10463.0,
2021-06-01,10:00p,Los Angeles Lakers,85,Phoenix Suns,115,,16163.0,
2021-06-02,10:00p,Dallas Mavericks,105,Los Angeles Clippers,100,,7428.0,
2021-06-02,9:30p,Memphis Grizzlies,110,Utah Jazz,126,,14250.0,
2021-06-02,7:00p,Washington Wizards,112,Philadelphia 76ers,129,,15523.0,
2021-06-02,7:30p,Atlanta Hawks,103,New York Knicks,89,,16512.0,
2021-06-03,8:00p,Denver Nuggets,126,Portland Trail Blazers,115,,10022.0,
2021-06-03,10:30p,Phoenix Suns,113,Los Angeles Lakers,100,,8550.0,
2021-06-04,9:00p,Los Angeles Clippers,104,Dallas Mavericks,97,,18324.0,
2021-06-05,7:30p,Milwaukee Bucks,107,Brooklyn Nets,115,,15750.0,
2021-06-06,1:00p,Atlanta Hawks,128,Philadelphia 76ers,124,,18624.0,
2021-06-06,3:30p,Dallas Mavericks,111,Los Angeles Clippers,126,,7342.0,
2021-06-07,10:00p,Denver Nuggets,105,Phoenix Suns,122,,16219.0,
2021-06-07,7:30p,Milwaukee Bucks,86,Brooklyn Nets,125,,15776.0,
2021-06-08,10:00p,Los Angeles Clippers,109,Utah Jazz,112,,18007.0,
2021-06-08,7:30p,Atlanta Hawks,102,Philadelphia 76ers,118,,18624.0,
2021-06-09,9:30p,Denver Nuggets,98,Phoenix Suns,123,,16529.0,
2021-06-10,7:30p,Brooklyn Nets,83,Milwaukee Bucks,86,,16310.0,
2021-06-10,10:00p,Los Angeles Clippers,111,Utah Jazz,117,,18007.0,
2021-06-11,7:30p,Philadelphia 76ers,127,Atlanta Hawks,111,,16432.0,
2021-06-11,10:00p,Phoenix Suns,116,Denver Nuggets,102,,18277.0,
2021-06-12,8:30p,Utah Jazz,106,Los Angeles Clippers,132,,8185.0,
2021-06-13,3:00p,Brooklyn Nets,96,Milwaukee Bucks,107,,16310.0,
2021-06-13,8:00p,Phoenix Suns,125,Denver Nuggets,118,,18290.0,
2021-06-14,7:30p,Philadelphia 76ers,100,Atlanta Hawks,103,,16502.0,
2021-06-14,10:00p,Utah Jazz,104,Los Angeles Clippers,118,,8474.0,
2021-06-15,8:30p,Milwaukee Bucks,108,Brooklyn Nets,114,,16067.0,
2021-06-16,7:30p,Atlanta Hawks,109,Philadelphia 76ers,106,,18624.0,
2021-06-16,10:00p,Los Angeles Clippers,119,Utah Jazz,111,,18007.0,
2021-06-17,8:30p,Brooklyn Nets,89,Milwaukee Bucks,104,,16310.0,
2021-06-18,7:30p,Philadelphia 76ers,104,Atlanta Hawks,99,,16610.0,
2021-06-18,10:00p,Utah Jazz,119,Los Angeles Clippers,131,,17105.0,
2021-06-19,8:30p,Milwaukee Bucks,115,Brooklyn Nets,111,OT,16287.0,
2021-06-20,3:30p,Los Angeles Clippers,114,Phoenix Suns,120,,16583.0,
2021-06-20,8:00p,Atlanta Hawks,103,Philadelphia 76ers,96,,18624.0,
2021-06-22,9:00p,Los Angeles Clippers,103,Phoenix Suns,104,,16645.0,
2021-06-23,8:30p,Atlanta Hawks,116,Milwaukee Bucks,113,,16310.0,
2021-06-24,9:00p,Phoenix Suns,92,Los Angeles Clippers,106,,17222.0,
2021-06-25,8:30p,Atlanta Hawks,91,Milwaukee Bucks,125,,16422.0,
2021-06-26,9:00p,Phoenix Suns,84,Los Angeles Clippers,80,,18222.0,
2021-06-27,8:30p,Milwaukee Bucks,113,Atlanta Hawks,102,,16650.0,
2021-06-28,9:00p,Los Angeles Clippers,116,Phoenix Suns,102,,16664.0,
2021-06-29,8:30p,Milwaukee Bucks,88,Atlanta Hawks,110,,16478.0,
2021-06-30,9:00p,Phoenix Suns,130,Los Angeles Clippers,103,,18495.0,
2021-07-01,8:30p,Atlanta Hawks,112,Milwaukee Bucks,123,,16389.0,
2021-07-03,8:30p,Milwaukee Bucks,118,Atlanta Hawks,107,,16620.0,
2021-07-06,9:00p,Milwaukee Bucks,105,Phoenix Suns,118,,16557.0,
2021-07-08,9:00p,Milwaukee Bucks,108,Phoenix Suns,118,,16583.0,
2021-07-11,8:00p,Phoenix Suns,100,Milwaukee Bucks,120,,16637.0,
2021-07-14,9:00p,Phoenix Suns,103,Milwaukee Bucks,109,,16911.0,
2021-07-17,9:00p,Milwaukee Bucks,123,Phoenix Suns,119,,16562.0,
2021-07-20,9:00p,Phoenix Suns,98,Milwaukee Bucks,105,,17397.0,
