Date,Season,Player,Team,Match-up,Home/Away,W/L,Min,Pts,FGM,FGA,3PM,3PA,FTM,FTA,OREB,DREB,REB,AST,STL,BLK,TOV,PF,+/-,Dub/Dub,Trip/Dub,OPP_DEF_RTG,OPP_DREB%,OPP_STL,OPP_BLK,OPP_PTS_off_TOV,OPP_PTS_2nd_CHANCE,OPP_PTS_FB,OPP_PTS_PAINT,DK_SCORE
2021-11-24,2021-22,Danilo Gallinari,ATL,San Antonio Spurs,1,1,22,10,1,4,0,2,8,8,0,2,2,3,0,0,0,0,3,0,0,108.7,73.0,8.8,5.1,14.8,12.4,11.2,48.2,17.0
2021-11-24,2021-22,Delon Wright,ATL,San Antonio Spurs,1,1,18,2,1,5,0,1,0,0,0,4,4,1,0,0,0,0,-12,0,0,108.7,73.0,8.8,5.1,14.8,12.4,11.2,48.2,8.5
2021-11-24,2021-22,John Collins,ATL,San Antonio Spurs,1,1,34,15,5,11,0,1,5,5,2,3,5,0,0,0,2,0,14,0,0,108.7,73.0,8.8,5.1,14.8,12.4,11.2,48.2,20.25
2021-11-24,2021-22,Cam Reddish,ATL,San Antonio Spurs,1,1,22,12,4,7,2,2,2,2,1,2,3,1,0,0,0,2,-2,0,0,108.7,73.0,8.8,5.1,14.8,12.4,11.2,48.2,18.25
2021-11-24,2021-22,Gorgui Dieng,ATL,San Antonio Spurs,1,1,4,2,1,2,0,0,0,0,0,1,1,0,1,0,1,0,-3,0,0,108.7,73.0,8.8,5.1,14.8,12.4,11.2,48.2,4.75
2021-11-24,2021-22,Solomon Hill,ATL,San Antonio Spurs,1,1,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,108.7,73.0,8.8,5.1,14.8,12.4,11.2,48.2,0.0
2021-11-24,2021-22,Clint Capela,ATL,San Antonio Spurs,1,1,32,11,5,10,0,0,1,2,3,10,13,1,5,3,0,1,23,1,0,108.7,73.0,8.8,5.1,14.8,12.4,11.2,48.2,46.25
2021-11-24,2021-22,Bogdan Bogdanovic,ATL,San Antonio Spurs,1,1,30,18,7,12,4,6,0,0,0,5,5,3,1,2,1,2,23,0,0,108.7,73.0,8.8,5.1,14.8,12.4,11.2,48.2,36.25
2021-11-24,2021-22,Timothe Luwawu-Cabarrot,ATL,San Antonio Spurs,1,1,4,1,0,0,0,0,1,1,0,0,0,2,0,0,0,1,-3,0,0,108.7,73.0,8.8,5.1,14.8,12.4,11.2,48.2,4.0
2021-11-24,2021-22,Kevin Huerter,ATL,San Antonio Spurs,1,1,26,10,3,7,2,5,2,2,0,3,3,3,1,0,2,2,20,0,0,108.7,73.0,8.8,5.1,14.8,12.4,11.2,48.2,20.25
2021-11-24,2021-22,Trae Young,ATL,San Antonio Spurs,1,1,30,31,14,22,2,6,1,2,1,6,7,11,2,0,2,2,30,1,0,108.7,73.0,8.8,5.1,14.8,12.4,11.2,48.2,61.75
2021-11-22,2021-22,Mikal Bridges,PHX,San Antonio Spurs,1,1,36,5,2,4,0,0,1,1,1,5,6,3,2,0,1,4,0,0,0,108.7,73.0,8.8,5.1,14.8,12.4,11.2,48.2,20.5
2021-11-22,2021-22,Landry Shamet,PHX,San Antonio Spurs,1,1,23,11,4,7,3,5,0,0,0,2,2,5,1,0,0,1,10,0,0,108.7,73.0,8.8,5.1,14.8,12.4,11.2,48.2,24.5
2021-11-22,2021-22,Jae Crowder,PHX,San Antonio Spurs,1,1,25,6,2,5,2,5,0,0,0,3,3,1,2,0,0,3,-14,0,0,108.7,73.0,8.8,5.1,14.8,12.4,11.2,48.2,16.25
2021-11-22,2021-22,Devin Booker,PHX,San Antonio Spurs,1,1,34,23,7,17,4,7,5,6,1,2,3,4,0,0,4,3,1,0,0,108.7,73.0,8.8,5.1,14.8,12.4,11.2,48.2,32.75
2021-11-22,2021-22,Cameron Payne,PHX,San Antonio Spurs,1,1,20,20,6,12,2,5,6,7,0,3,3,3,1,0,0,0,14,0,0,108.7,73.0,8.8,5.1,14.8,12.4,11.2,48.2,31.25
2021-11-22,2021-22,Cameron Johnson,PHX,San Antonio Spurs,1,1,23,3,1,6,1,3,0,0,1,2,3,2,1,0,1,0,18,0,0,108.7,73.0,8.8,5.1,14.8,12.4,11.2,48.2,11.75
2021-11-22,2021-22,Deandre Ayton,PHX,San Antonio Spurs,1,1,33,21,10,16,0,0,1,2,5,9,14,3,1,0,2,2,-6,1,0,108.7,73.0,8.8,5.1,14.8,12.4,11.2,48.2,45.5
2021-11-22,2021-22,Chris Paul,PHX,San Antonio Spurs,1,1,31,12,6,12,0,2,0,0,0,2,2,4,1,0,3,1,-14,0,0,108.7,73.0,8.8,5.1,14.8,12.4,11.2,48.2,21.0
2021-11-22,2021-22,JaVale McGee,PHX,San Antonio Spurs,1,1,15,14,7,9,0,0,0,0,3,5,8,0,1,0,4,4,11,0,0,108.7,73.0,8.8,5.1,14.8,12.4,11.2,48.2,24.0
2021-11-18,2021-22,D'Angelo Russell,MIN,San Antonio Spurs,0,1,31,22,6,19,4,12,6,7,1,2,3,5,1,1,3,1,29,0,0,108.7,73.0,8.8,5.1,14.8,12.4,11.2,48.2,37.75
2021-11-18,2021-22,Karl-Anthony Towns,MIN,San Antonio Spurs,0,1,38,25,9,16,3,4,4,6,0,12,12,5,0,1,2,1,21,1,0,108.7,73.0,8.8,5.1,14.8,12.4,11.2,48.2,51.5
2021-11-18,2021-22,Malik Beasley,MIN,San Antonio Spurs,0,1,28,15,5,13,5,11,0,0,0,2,2,1,0,0,1,3,12,0,0,108.7,73.0,8.8,5.1,14.8,12.4,11.2,48.2,21.0
2021-11-18,2021-22,Patrick Beverley,MIN,San Antonio Spurs,0,1,28,8,3,8,2,7,0,0,0,3,3,7,1,2,1,3,20,0,0,108.7,73.0,8.8,5.1,14.8,12.4,11.2,48.2,28.75
2021-11-18,2021-22,Taurean Prince,MIN,San Antonio Spurs,0,1,15,13,4,6,3,5,2,2,1,2,3,0,0,0,0,1,0,0,0,108.7,73.0,8.8,5.1,14.8,12.4,11.2,48.2,18.25
2021-11-18,2021-22,Anthony Edwards,MIN,San Antonio Spurs,0,1,33,13,5,11,3,8,0,0,2,3,5,6,2,2,4,4,12,0,0,108.7,73.0,8.8,5.1,14.8,12.4,11.2,48.2,35.75
2021-11-18,2021-22,Jaden McDaniels,MIN,San Antonio Spurs,0,1,31,13,6,8,1,2,0,0,3,3,6,1,1,1,0,1,4,0,0,108.7,73.0,8.8,5.1,14.8,12.4,11.2,48.2,26.5
2021-11-18,2021-22,Nathan Knight,MIN,San Antonio Spurs,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108.7,73.0,8.8,5.1,14.8,12.4,11.2,48.2,0.0
2021-11-18,2021-22,Jaylen Nowell,MIN,San Antonio Spurs,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108.7,73.0,8.8,5.1,14.8,12.4,11.2,48.2,0.0
2021-11-18,2021-22,Jordan McLaughlin,MIN,San Antonio Spurs,0,1,5,0,0,1,0,0,0,0,1,0,1,3,0,0,1,1,-1,0,0,108.7,73.0,8.8,5.1,14.8,12.4,11.2,48.2,5.25
2021-11-18,2021-22,Jarred Vanderbilt,MIN,San Antonio Spurs,0,1,28,6,3,4,0,0,0,0,4,8,12,2,0,2,0,2,28,0,0,108.7,73.0,8.8,5.1,14.8,12.4,11.2,48.2,28.0
2021-11-16,2021-22,Ivica Zubac,LAC,San Antonio Spurs,0,1,31,8,3,7,0,0,2,2,6,7,13,1,1,0,1,2,-3,0,0,108.7,73.0,8.8,5.1,14.8,12.4,11.2,48.2,27.25
2021-11-16,2021-22,Nicolas Batum,LAC,San Antonio Spurs,0,1,14,0,0,1,0,1,0,0,0,1,1,2,0,0,0,0,-3,0,0,108.7,73.0,8.8,5.1,14.8,12.4,11.2,48.2,4.25
2021-11-16,2021-22,Paul George,LAC,San Antonio Spurs,0,1,34,34,10,24,2,9,12,13,0,9,9,4,2,0,6,1,-3,0,0,108.7,73.0,8.8,5.1,14.8,12.4,11.2,48.2,53.25
2021-11-16,2021-22,Eric Bledsoe,LAC,San Antonio Spurs,0,1,30,11,5,12,1,3,0,0,0,6,6,0,3,0,3,0,-14,0,0,108.7,73.0,8.8,5.1,14.8,12.4,11.2,48.2,23.5
2021-11-16,2021-22,Brandon Boston Jr.,LAC,San Antonio Spurs,0,1,20,13,4,7,2,4,3,3,0,4,4,1,1,0,1,0,6,0,0,108.7,73.0,8.8,5.1,14.8,12.4,11.2,48.2,22.0
2021-11-16,2021-22,Amir Coffey,LAC,San Antonio Spurs,0,1,25,5,1,3,1,3,2,2,0,2,2,2,0,1,0,3,24,0,0,108.7,73.0,8.8,5.1,14.8,12.4,11.2,48.2,13.0
2021-11-16,2021-22,Isaiah Hartenstein,LAC,San Antonio Spurs,0,1,17,7,3,3,0,0,1,2,0,4,4,0,1,0,3,2,17,0,0,108.7,73.0,8.8,5.1,14.8,12.4,11.2,48.2,12.5
2021-11-16,2021-22,Luke Kennard,LAC,San Antonio Spurs,0,1,31,7,3,5,1,1,0,0,0,7,7,2,0,0,3,2,31,0,0,108.7,73.0,8.8,5.1,14.8,12.4,11.2,48.2,17.75
2021-11-16,2021-22,Reggie Jackson,LAC,San Antonio Spurs,0,1,38,21,8,22,5,17,0,0,0,6,6,4,0,2,3,3,12,0,0,108.7,73.0,8.8,5.1,14.8,12.4,11.2,48.2,39.5
2021-11-16,2021-22,Jay Scrubb,LAC,San Antonio Spurs,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,108.7,73.0,8.8,5.1,14.8,12.4,11.2,48.2,2.0
2021-11-14,2021-22,Carmelo Anthony,LAL,San Antonio Spurs,0,1,30,15,5,7,2,3,3,4,0,5,5,0,0,0,1,4,-6,0,0,108.7,73.0,8.8,5.1,14.8,12.4,11.2,48.2,21.75
2021-11-14,2021-22,Dwight Howard,LAL,San Antonio Spurs,0,1,10,3,1,4,0,0,1,2,3,1,4,0,0,1,0,1,2,0,0,108.7,73.0,8.8,5.1,14.8,12.4,11.2,48.2,10.0
2021-11-14,2021-22,Rajon Rondo,LAL,San Antonio Spurs,0,1,20,0,0,2,0,2,0,0,0,1,1,7,0,1,1,1,-1,0,0,108.7,73.0,8.8,5.1,14.8,12.4,11.2,48.2,13.25
2021-11-14,2021-22,Wayne Ellington,LAL,San Antonio Spurs,0,1,30,15,5,8,5,7,0,0,0,2,2,2,1,0,1,0,12,0,0,108.7,73.0,8.8,5.1,14.8,12.4,11.2,48.2,24.5
2021-11-14,2021-22,Anthony Davis,LAL,San Antonio Spurs,0,1,40,34,14,24,2,3,4,5,5,10,15,6,1,1,1,0,0,1,0,108.7,73.0,8.8,5.1,14.8,12.4,11.2,48.2,67.75
2021-11-14,2021-22,Talen Horton-Tucker,LAL,San Antonio Spurs,0,1,27,17,7,14,1,5,2,2,0,4,4,1,1,1,2,2,14,0,0,108.7,73.0,8.8,5.1,14.8,12.4,11.2,48.2,27.0
2021-11-14,2021-22,Russell Westbrook,LAL,San Antonio Spurs,0,1,34,14,5,11,3,5,1,2,1,10,11,7,2,0,7,3,11,1,0,108.7,73.0,8.8,5.1,14.8,12.4,11.2,48.2,41.75
2021-11-14,2021-22,Avery Bradley,LAL,San Antonio Spurs,0,1,23,0,0,3,0,2,0,0,0,2,2,1,1,1,0,2,0,0,0,108.7,73.0,8.8,5.1,14.8,12.4,11.2,48.2,8.0
2021-11-14,2021-22,Malik Monk,LAL,San Antonio Spurs,0,1,27,16,6,10,2,4,2,2,0,2,2,4,0,0,1,3,8,0,0,108.7,73.0,8.8,5.1,14.8,12.4,11.2,48.2,25.0
2021-11-12,2021-22,Sterling Brown,DAL,San Antonio Spurs,1,1,14,3,1,4,1,2,0,0,2,3,5,1,2,1,0,1,3,0,0,108.7,73.0,8.8,5.1,14.8,12.4,11.2,48.2,17.25
2021-11-12,2021-22,Kristaps Porzingis,DAL,San Antonio Spurs,1,1,34,32,12,22,3,9,5,6,2,5,7,0,0,3,1,2,-5,0,0,108.7,73.0,8.8,5.1,14.8,12.4,11.2,48.2,47.75
2021-11-12,2021-22,Tim Hardaway Jr.,DAL,San Antonio Spurs,1,1,31,5,2,11,0,5,1,2,0,6,6,2,0,0,0,1,-13,0,0,108.7,73.0,8.8,5.1,14.8,12.4,11.2,48.2,15.5
2021-11-12,2021-22,Dorian Finney-Smith,DAL,San Antonio Spurs,1,1,34,15,6,10,3,5,0,0,2,5,7,3,3,0,0,1,11,0,0,108.7,73.0,8.8,5.1,14.8,12.4,11.2,48.2,35.75
2021-11-12,2021-22,Dwight Powell,DAL,San Antonio Spurs,1,1,16,6,3,3,0,0,0,0,3,1,4,2,0,2,0,3,4,0,0,108.7,73.0,8.8,5.1,14.8,12.4,11.2,48.2,18.0
2021-11-12,2021-22,Willie Cauley-Stein,DAL,San Antonio Spurs,1,1,10,0,0,0,0,0,0,0,0,2,2,1,0,1,0,1,16,0,0,108.7,73.0,8.8,5.1,14.8,12.4,11.2,48.2,6.0
2021-11-12,2021-22,Frank Ntilikina,DAL,San Antonio Spurs,1,1,17,6,2,5,2,2,0,0,0,1,1,3,0,0,2,3,5,0,0,108.7,73.0,8.8,5.1,14.8,12.4,11.2,48.2,11.75
2021-11-12,2021-22,Luka Doncic,DAL,San Antonio Spurs,1,1,36,32,11,23,6,13,4,8,0,12,12,15,2,0,2,2,6,1,1,108.7,73.0,8.8,5.1,14.8,12.4,11.2,48.2,80.0
2021-11-12,2021-22,Jalen Brunson,DAL,San Antonio Spurs,1,1,27,17,6,13,2,5,3,3,0,0,0,3,0,0,0,2,20,0,0,108.7,73.0,8.8,5.1,14.8,12.4,11.2,48.2,22.5
2021-11-12,2021-22,Reggie Bullock,DAL,San Antonio Spurs,1,1,21,7,3,9,1,4,0,0,1,3,4,0,2,0,0,2,23,0,0,108.7,73.0,8.8,5.1,14.8,12.4,11.2,48.2,16.5
2021-11-10,2021-22,Harrison Barnes,SAC,San Antonio Spurs,1,0,31,9,3,8,1,4,2,2,1,6,7,1,2,1,1,3,-18,0,0,108.7,73.0,8.8,5.1,14.8,12.4,11.2,48.2,25.25
2021-11-10,2021-22,Maurice Harkless,SAC,San Antonio Spurs,1,0,23,6,3,5,0,1,0,0,0,1,1,1,0,0,0,2,-11,0,0,108.7,73.0,8.8,5.1,14.8,12.4,11.2,48.2,8.75
2021-11-10,2021-22,Richaun Holmes,SAC,San Antonio Spurs,1,0,19,6,3,4,0,0,0,0,3,9,12,0,0,0,2,2,-11,0,0,108.7,73.0,8.8,5.1,14.8,12.4,11.2,48.2,20.0
2021-11-10,2021-22,Buddy Hield,SAC,San Antonio Spurs,1,0,34,12,5,14,2,9,0,0,0,1,1,2,1,0,1,4,-9,0,0,108.7,73.0,8.8,5.1,14.8,12.4,11.2,48.2,18.75
2021-11-10,2021-22,Damian Jones,SAC,San Antonio Spurs,1,0,8,2,1,1,0,0,0,0,1,0,1,1,0,0,0,2,6,0,0,108.7,73.0,8.8,5.1,14.8,12.4,11.2,48.2,4.75
2021-11-10,2021-22,De'Aaron Fox,SAC,San Antonio Spurs,1,0,35,37,14,24,2,5,7,8,0,2,2,6,1,3,4,3,-18,0,0,108.7,73.0,8.8,5.1,14.8,12.4,11.2,48.2,55.5
2021-11-10,2021-22,Chimezie Metu,SAC,San Antonio Spurs,1,0,21,13,5,9,3,7,0,0,0,6,6,1,0,0,1,2,-2,0,0,108.7,73.0,8.8,5.1,14.8,12.4,11.2,48.2,23.0
2021-11-10,2021-22,Jahmi'us Ramsey,SAC,San Antonio Spurs,1,0,22,7,3,5,1,2,0,2,0,0,0,0,0,1,0,1,-5,0,0,108.7,73.0,8.8,5.1,14.8,12.4,11.2,48.2,9.5
2021-11-10,2021-22,Tristan Thompson,SAC,San Antonio Spurs,1,0,6,4,1,2,0,0,2,2,3,2,5,1,0,0,2,1,-4,0,0,108.7,73.0,8.8,5.1,14.8,12.4,11.2,48.2,10.75
2021-11-10,2021-22,Alex Len,SAC,San Antonio Spurs,1,0,15,8,3,4,0,0,2,2,3,3,6,1,0,1,1,3,-10,0,0,108.7,73.0,8.8,5.1,14.8,12.4,11.2,48.2,18.5
2021-11-10,2021-22,Davion Mitchell,SAC,San Antonio Spurs,1,0,26,13,6,15,1,8,0,0,0,3,3,6,0,0,3,3,-13,0,0,108.7,73.0,8.8,5.1,14.8,12.4,11.2,48.2,24.75
2021-11-07,2021-22,Kenrich Williams,OKC,San Antonio Spurs,0,1,20,7,2,7,0,2,3,4,1,3,4,1,1,1,0,0,-1,0,0,108.7,73.0,8.8,5.1,14.8,12.4,11.2,48.2,17.5
2021-11-07,2021-22,Aleksej Pokusevski,OKC,San Antonio Spurs,0,1,18,3,1,3,1,2,0,0,2,3,5,0,0,0,2,2,3,0,0,108.7,73.0,8.8,5.1,14.8,12.4,11.2,48.2,8.75
2021-11-07,2021-22,Shai Gilgeous-Alexander,OKC,San Antonio Spurs,0,1,36,14,5,16,1,6,3,3,0,8,8,9,1,1,3,0,16,0,0,108.7,73.0,8.8,5.1,14.8,12.4,11.2,48.2,40.5
2021-11-07,2021-22,Ty Jerome,OKC,San Antonio Spurs,0,1,14,9,4,9,1,5,0,0,0,1,1,0,0,0,0,2,-8,0,0,108.7,73.0,8.8,5.1,14.8,12.4,11.2,48.2,10.75
2021-11-07,2021-22,Josh Giddey,OKC,San Antonio Spurs,0,1,27,7,3,10,1,6,0,0,2,5,7,4,0,0,4,1,-14,0,0,108.7,73.0,8.8,5.1,14.8,12.4,11.2,48.2,20.25
2021-11-07,2021-22,Mike Muscala,OKC,San Antonio Spurs,0,1,14,20,5,6,3,4,7,9,1,3,4,0,0,2,0,2,8,0,0,108.7,73.0,8.8,5.1,14.8,12.4,11.2,48.2,30.5
2021-11-07,2021-22,Darius Bazley,OKC,San Antonio Spurs,0,1,32,11,4,9,1,1,2,2,3,8,11,4,1,1,2,1,12,1,0,108.7,73.0,8.8,5.1,14.8,12.4,11.2,48.2,35.75
2021-11-07,2021-22,Luguentz Dort,OKC,San Antonio Spurs,0,1,35,13,5,14,1,7,2,2,1,6,7,0,0,0,1,4,12,0,0,108.7,73.0,8.8,5.1,14.8,12.4,11.2,48.2,21.75
2021-11-07,2021-22,Theo Maledon,OKC,San Antonio Spurs,0,1,7,0,0,5,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,108.7,73.0,8.8,5.1,14.8,12.4,11.2,48.2,1.5
2021-11-07,2021-22,Vit Krejci,OKC,San Antonio Spurs,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,108.7,73.0,8.8,5.1,14.8,12.4,11.2,48.2,1.25
2021-11-07,2021-22,Jeremiah Robinson-Earl,OKC,San Antonio Spurs,0,1,24,13,5,9,3,5,0,0,1,3,4,1,0,2,1,1,14,0,0,108.7,73.0,8.8,5.1,14.8,12.4,11.2,48.2,24.5
2021-11-07,2021-22,Derrick Favors,OKC,San Antonio Spurs,0,1,12,2,1,6,0,0,0,0,4,1,5,1,2,0,0,1,-17,0,0,108.7,73.0,8.8,5.1,14.8,12.4,11.2,48.2,13.75
2021-11-05,2021-22,Gary Harris,ORL,San Antonio Spurs,0,0,20,3,1,6,0,2,1,2,1,4,5,1,0,1,0,1,-21,0,0,108.7,73.0,8.8,5.1,14.8,12.4,11.2,48.2,12.75
2021-11-05,2021-22,Wendell Carter Jr.,ORL,San Antonio Spurs,0,0,29,13,6,16,1,5,0,0,3,7,10,1,0,1,0,1,-6,1,0,108.7,73.0,8.8,5.1,14.8,12.4,11.2,48.2,31.0
2021-11-05,2021-22,Franz Wagner,ORL,San Antonio Spurs,0,0,29,7,3,11,1,5,0,0,1,2,3,4,1,1,1,2,-7,0,0,108.7,73.0,8.8,5.1,14.8,12.4,11.2,48.2,20.75
2021-11-05,2021-22,Cole Anthony,ORL,San Antonio Spurs,0,0,35,21,8,18,4,10,1,1,1,8,9,6,2,0,5,3,-14,0,0,108.7,73.0,8.8,5.1,14.8,12.4,11.2,48.2,44.75
2021-11-05,2021-22,Jalen Suggs,ORL,San Antonio Spurs,0,0,28,12,4,11,1,6,3,3,0,1,1,3,0,2,5,3,4,0,0,108.7,73.0,8.8,5.1,14.8,12.4,11.2,48.2,19.75
2021-11-05,2021-22,R.J. Hampton,ORL,San Antonio Spurs,0,0,21,11,4,7,3,3,0,2,1,1,2,3,1,2,1,1,1,0,0,108.7,73.0,8.8,5.1,14.8,12.4,11.2,48.2,25.0
2021-11-05,2021-22,Chuma Okeke,ORL,San Antonio Spurs,0,0,20,8,4,7,0,2,0,0,0,4,4,2,1,2,2,0,-11,0,0,108.7,73.0,8.8,5.1,14.8,12.4,11.2,48.2,21.0
2021-11-05,2021-22,Mo Bamba,ORL,San Antonio Spurs,0,0,31,12,5,11,2,6,0,0,0,7,7,0,1,3,1,2,-8,0,0,108.7,73.0,8.8,5.1,14.8,12.4,11.2,48.2,29.25
2021-11-05,2021-22,Terrence Ross,ORL,San Antonio Spurs,0,0,27,2,0,2,0,2,2,2,0,2,2,3,3,0,3,0,-3,0,0,108.7,73.0,8.8,5.1,14.8,12.4,11.2,48.2,13.5
2021-11-03,2021-22,Luka Doncic,DAL,San Antonio Spurs,1,1,36,23,10,25,3,12,0,2,0,12,12,7,2,0,4,1,-17,1,0,108.7,73.0,8.8,5.1,14.8,12.4,11.2,48.2,53.5
2021-11-03,2021-22,Josh Green,DAL,San Antonio Spurs,1,1,6,0,0,1,0,0,0,0,1,1,2,1,0,0,0,0,10,0,0,108.7,73.0,8.8,5.1,14.8,12.4,11.2,48.2,4.0
2021-11-03,2021-22,Jalen Brunson,DAL,San Antonio Spurs,1,1,36,31,9,17,1,4,12,15,1,9,10,3,2,0,2,2,13,1,0,108.7,73.0,8.8,5.1,14.8,12.4,11.2,48.2,53.0
2021-11-03,2021-22,Frank Ntilikina,DAL,San Antonio Spurs,1,1,16,2,0,6,0,2,2,2,2,2,4,1,0,0,1,2,-15,0,0,108.7,73.0,8.8,5.1,14.8,12.4,11.2,48.2,8.0
2021-11-03,2021-22,Dorian Finney-Smith,DAL,San Antonio Spurs,1,1,36,4,2,8,0,4,0,0,2,1,3,2,3,1,0,4,-12,0,0,108.7,73.0,8.8,5.1,14.8,12.4,11.2,48.2,18.75
2021-11-03,2021-22,Boban Marjanovic,DAL,San Antonio Spurs,1,1,15,17,8,10,0,0,1,4,2,3,5,0,0,1,4,5,17,0,0,108.7,73.0,8.8,5.1,14.8,12.4,11.2,48.2,23.25
2021-11-03,2021-22,Tim Hardaway Jr.,DAL,San Antonio Spurs,1,1,36,23,7,17,3,9,6,6,0,6,6,3,2,0,1,2,18,0,0,108.7,73.0,8.8,5.1,14.8,12.4,11.2,48.2,40.0
2021-11-03,2021-22,Willie Cauley-Stein,DAL,San Antonio Spurs,1,1,10,0,0,1,0,0,0,0,1,1,2,1,0,0,0,2,-13,0,0,108.7,73.0,8.8,5.1,14.8,12.4,11.2,48.2,4.0
2021-11-03,2021-22,Dwight Powell,DAL,San Antonio Spurs,1,1,23,6,3,4,0,0,0,0,5,1,6,0,0,1,3,3,-1,0,0,108.7,73.0,8.8,5.1,14.8,12.4,11.2,48.2,14.0
2021-11-03,2021-22,Reggie Bullock,DAL,San Antonio Spurs,1,1,7,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,-2,0,0,108.7,73.0,8.8,5.1,14.8,12.4,11.2,48.2,0.75
2021-11-03,2021-22,Sterling Brown,DAL,San Antonio Spurs,1,1,19,3,1,3,1,2,0,0,1,4,5,3,1,1,3,2,7,0,0,108.7,73.0,8.8,5.1,14.8,12.4,11.2,48.2,16.75
2021-11-01,2021-22,Justin Holiday,IND,San Antonio Spurs,0,1,25,17,6,8,5,7,0,0,0,0,0,4,2,0,2,0,20,0,0,108.7,73.0,8.8,5.1,14.8,12.4,11.2,48.2,28.5
2021-11-01,2021-22,Domantas Sabonis,IND,San Antonio Spurs,0,1,36,24,11,15,0,2,2,2,4,9,13,6,1,0,1,2,15,1,0,108.7,73.0,8.8,5.1,14.8,12.4,11.2,48.2,52.25
2021-11-01,2021-22,Caris LeVert,IND,San Antonio Spurs,0,1,24,16,6,19,3,7,1,2,0,2,2,7,0,0,3,1,16,0,0,108.7,73.0,8.8,5.1,14.8,12.4,11.2,48.2,29.0
2021-11-01,2021-22,Torrey Craig,IND,San Antonio Spurs,0,1,26,7,3,6,1,4,0,0,2,3,5,1,0,0,1,3,6,0,0,108.7,73.0,8.8,5.1,14.8,12.4,11.2,48.2,14.75
2021-11-01,2021-22,Duane Washington Jr.,IND,San Antonio Spurs,0,1,3,5,2,3,1,2,0,0,0,1,1,0,0,0,0,0,-8,0,0,108.7,73.0,8.8,5.1,14.8,12.4,11.2,48.2,6.75
2021-11-01,2021-22,Chris Duarte,IND,San Antonio Spurs,0,1,28,18,6,11,4,6,2,2,1,2,3,2,1,0,1,2,12,0,0,108.7,73.0,8.8,5.1,14.8,12.4,11.2,48.2,28.25
2021-11-01,2021-22,Oshae Brissett,IND,San Antonio Spurs,0,1,3,2,1,2,0,0,0,0,0,0,0,0,0,0,0,1,-8,0,0,108.7,73.0,8.8,5.1,14.8,12.4,11.2,48.2,2.0
2021-11-01,2021-22,T.J. McConnell,IND,San Antonio Spurs,0,1,26,10,5,7,0,0,0,0,1,2,3,10,3,1,0,3,10,1,0,108.7,73.0,8.8,5.1,14.8,12.4,11.2,48.2,38.25
2021-11-01,2021-22,Myles Turner,IND,San Antonio Spurs,0,1,24,19,7,10,1,4,4,5,1,7,8,0,2,3,3,3,18,0,0,108.7,73.0,8.8,5.1,14.8,12.4,11.2,48.2,38.0
2021-11-01,2021-22,Kelan Martin,IND,San Antonio Spurs,0,1,13,8,3,4,2,3,0,1,0,0,0,3,1,0,1,0,-13,0,0,108.7,73.0,8.8,5.1,14.8,12.4,11.2,48.2,15.0
2021-11-01,2021-22,Goga Bitadze,IND,San Antonio Spurs,0,1,9,0,0,2,0,2,0,0,0,0,0,0,1,0,0,0,-3,0,0,108.7,73.0,8.8,5.1,14.8,12.4,11.2,48.2,2.0
2021-11-01,2021-22,Brad Wanamaker,IND,San Antonio Spurs,0,1,21,5,2,4,1,1,0,0,1,3,4,4,0,0,2,4,0,0,0,108.7,73.0,8.8,5.1,14.8,12.4,11.2,48.2,15.5
2021-10-30,2021-22,George Hill,MIL,San Antonio Spurs,0,0,32,10,4,9,0,2,2,2,2,3,5,3,0,1,1,0,-3,0,0,108.7,73.0,8.8,5.1,14.8,12.4,11.2,48.2,22.25
2021-10-30,2021-22,Khris Middleton,MIL,San Antonio Spurs,0,0,33,19,8,21,2,7,1,1,0,5,5,5,3,0,4,4,-9,0,0,108.7,73.0,8.8,5.1,14.8,12.4,11.2,48.2,37.75
2021-10-30,2021-22,Rodney Hood,MIL,San Antonio Spurs,0,0,18,6,2,5,2,3,0,0,0,2,2,0,0,0,1,1,-2,0,0,108.7,73.0,8.8,5.1,14.8,12.4,11.2,48.2,9.0
2021-10-30,2021-22,Semi Ojeleye,MIL,San Antonio Spurs,0,0,13,0,0,5,0,5,0,0,0,3,3,0,0,0,0,1,-10,0,0,108.7,73.0,8.8,5.1,14.8,12.4,11.2,48.2,3.75
2021-10-30,2021-22,Grayson Allen,MIL,San Antonio Spurs,0,0,29,12,4,11,4,9,0,0,1,4,5,1,0,0,1,2,-2,0,0,108.7,73.0,8.8,5.1,14.8,12.4,11.2,48.2,21.25
2021-10-30,2021-22,Giannis Antetokounmpo,MIL,San Antonio Spurs,0,0,34,28,11,18,0,3,6,11,0,13,13,3,0,0,7,5,-3,1,0,108.7,73.0,8.8,5.1,14.8,12.4,11.2,48.2,46.75
